Category,Track_ID,Track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Pop,6SKwQghsR8AISlxhcwyA9R,Marry You,0.621,0.82,10.0,-4.865,1.0,0.0367,0.332,0.0,0.104,0.452,144.905
Pop,5I9sHwLDX28tLtzVgKLtpr,Everybody Loves Somebody,0.366,0.391,3.0,-12.322,1.0,0.0425,0.854,0.0,0.352,0.461,119.182
Pop,5DH7nDryMhpixm4G4B7RP9,The Longest Time,0.637,0.333,3.0,-9.603,1.0,0.0262,0.181,0.0,0.147,0.588,84.347
Pop,0LWmdlIV12JSZ0ReoAlfSp,Good to Know,0.421,0.381,5.0,-8.798,1.0,0.0533,0.57,0.0,0.102,0.159,127.648
Pop,6z5Yh7kOKeLjqIsNdokIpU,A Thousand Years,0.421,0.407,10.0,-7.445,1.0,0.0267,0.309,0.000961,0.11,0.161,139.028
Pop,3XHrTm6WE2BOHafLwTT3GR,Eyes on Fire,0.544,0.383,3.0,-10.143,0.0,0.0334,0.67,0.00204,0.125,0.367,145.025
Pop,1sFbPuShR6R8v6vSMkx02x,Possibility,0.378,0.311,0.0,-10.012,1.0,0.0285,0.77,0.00183,0.0809,0.0767,56.993
Pop,7J1S5n6Kn4wZEu6xrBT0gk,What Dreams Are Made Of,0.62,0.915,0.0,-4.353,0.0,0.0525,0.0131,2.17e-05,0.329,0.793,127.011
Pop,5zQ1Wq6HNYjGZWkVv5P8Eg,Breaking Free,0.577,0.59,0.0,-6.437,0.0,0.0365,0.0475,0.0,0.133,0.333,107.935
Pop,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,0.908,0.669,7.0,-2.827,1.0,0.0738,0.00286,0.0,0.237,0.662,112.238
Pop,2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),0.835,0.707,8.0,-5.074,1.0,0.0598,0.0219,2.19e-05,0.108,0.919,93.955
Pop,62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,0.61,0.926,8.0,-4.843,0.0,0.0479,0.031,0.0012,0.0821,0.861,172.638
Pop,3UpS7kBnkVQYG13pDDFTC4,As Long as You Love Me,0.804,0.801,0.0,-4.892,1.0,0.0305,0.275,3.29e-05,0.215,0.826,98.12
Pop,2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,0.636,0.873,0.0,-4.672,0.0,0.071,0.0407,1.27e-06,0.0372,0.908,165.071
Pop,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,0.726,0.787,4.0,-2.494,1.0,0.0737,0.009,0.0,0.0596,0.888,124.99
Pop,7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,0.431,0.723,8.0,-5.887,1.0,0.0568,0.145,0.0,0.374,0.19,130.141
Pop,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,0.573,0.902,6.0,-7.638,0.0,0.054,0.018,0.00125,0.0928,0.876,84.412
Pop,60a0Rd6pjrkxjPbaKzXjfq,In the End,0.556,0.864,3.0,-5.87,0.0,0.0584,0.00958,0.0,0.209,0.4,105.143
Pop,5cF0dROlMOK5uNZtivgu50,Attention,0.775,0.613,3.0,-4.586,0.0,0.0542,0.109,2.33e-05,0.134,0.797,100.066
Pop,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994
Pop,7t9gDWqX10tbhtriPR1Cnd,Can't Do Better,0.473,0.655,7.0,-5.144,1.0,0.0373,0.069,1.12e-06,0.144,0.295,131.975
Pop,1mvZErZBp7WZT3HfGBykao,Cry for You,0.767,0.881,9.0,-3.988,1.0,0.0301,0.00133,0.000139,0.0551,0.961,130.018
Pop,1daDRI9ahBonbWD8YcxOIB,Angels Like You,0.672,0.642,5.0,-4.035,1.0,0.0313,0.0981,0.0,0.1,0.494,121.981
Pop,49FYlytm3dAAraYgpoJZux,Umbrella,0.583,0.829,1.0,-4.603,1.0,0.134,0.00864,0.0,0.0426,0.575,174.028
Pop,0W4NhJhcqKCqEP2GIpDCDq,Love,0.688,0.519,5.0,-4.285,1.0,0.0283,0.064,0.0,0.1,0.318,116.714
Pop,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887
Pop,25xwg5ja3flBKxselUfH3A,Diary (feat. Tony! Toni! Tone! & Jermaine Paul),0.663,0.465,8.0,-9.711,0.0,0.0317,0.555,0.00183,0.125,0.279,127.932
Pop,1KGi9sZVMeszgZOWivFpxs,No Scrubs,0.743,0.675,8.0,-4.267,0.0,0.0953,0.0251,0.000717,0.0685,0.59,92.909
Pop,7H6ev70Weq6DdpZyyTmUXk,Say My Name,0.713,0.678,5.0,-3.525,0.0,0.102,0.273,0.0,0.149,0.734,138.009
Pop,6xkryXuiZU360Lngd4sx13,Fantasy,0.669,0.727,7.0,-7.588,1.0,0.0353,0.139,0.0,0.123,0.807,102.322
Pop,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,0.761,0.525,11.0,-6.9,1.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
Pop,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977
Pop,70C4NyhjD5OZUMzvWZ3njJ,Piano Man,0.331,0.55,0.0,-6.483,1.0,0.0272,0.605,3.96e-06,0.192,0.429,177.734
Pop,5yNUgA66PbcPIJPOU2eBwR,Thank You for Being a Friend,0.695,0.568,3.0,-13.572,1.0,0.0294,0.166,0.0,0.125,0.786,111.887
Pop,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,0.56,0.825,11.0,-3.862,1.0,0.0379,0.323,0.0,0.161,0.268,94.931
Pop,3M8FzayQWtkvOhqMn2V4T2,Lean on Me,0.619,0.22,0.0,-13.843,1.0,0.0672,0.782,1.19e-05,0.124,0.426,75.143
Pop,3YVPpVJvJG2EauXurPA90F,Tell It to My Heart,0.638,0.988,1.0,-5.042,1.0,0.0921,0.0302,1.16e-05,0.371,0.723,117.955
Pop,09huOVRryZNV2deKFZLJDC,Waiting for a Star to Fall,0.662,0.844,3.0,-6.034,1.0,0.027,0.145,0.00011,0.137,0.592,116.346
Pop,3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now,0.643,0.802,6.0,-4.92,1.0,0.0227,0.0299,0.0,0.0719,0.53,95.99
Pop,4alHo6RGd0D3OUbTPExTHN,Just What I Needed,0.619,0.579,4.0,-9.307,1.0,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224
Pop,3zSSCPpLZ5Oc8nelhhGjKz,Tu hai kahan,0.708,0.356,1.0,-9.738,1.0,0.075,0.437,6.54e-05,0.112,0.569,83.679
Pop,17cia5k4BpGVlyEfqrFH50,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,0.518,0.368,11.0,-7.76,0.0,0.0353,0.855,4.9e-06,0.119,0.234,141.934
Pop,6X0F53XRWhmVKAaQsnuRDL,The Hanging Tree - from The Hunger Games: The Ballad of Songbirds & Snakes,0.433,0.155,4.0,-12.474,0.0,0.0442,0.893,0.0,0.137,0.392,134.204
Pop,3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,0.687,0.792,1.0,-4.023,0.0,0.0353,0.000802,0.0,0.2,0.864,133.962
Pop,2TeLIzFBe3hxkPR5FIQZut,Like I Can,0.656,0.627,7.0,-6.627,0.0,0.0379,0.343,2.17e-05,0.124,0.481,99.933
Pop,3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,0.656,0.578,7.0,-8.97,0.0,0.0922,0.235,0.0,0.118,0.556,94.514
Pop,7dfl9X38RhIvB3oSmmneq3,I'll Make Love To You,0.559,0.49,2.0,-8.06,1.0,0.0247,0.103,0.0,0.099,0.202,142.447
Pop,6cufDC8WB5AZNSL3ZH2mgV,Someone To You,0.518,0.936,2.0,-3.685,1.0,0.0447,0.00554,0.0,0.258,0.667,75.002
Pop,1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,0.679,0.61,7.0,-10.936,0.0,0.0305,0.585,9.51e-05,0.156,0.554,123.978
Pop,5wANPM4fQCJwkGd4rN57mH,drivers license,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875
Pop,5SNrF8sTUjkyliM7ZLhUtN,multiverse,0.601,0.291,0.0,-11.552,1.0,0.0339,0.391,0.0,0.307,0.23,92.997
Pop,2myy3lzRU87HPV9Gxs9ddQ,Have I Ever Been,0.56,0.366,2.0,-8.759,1.0,0.0319,0.928,6.89e-06,0.132,0.316,62.653
Pop,0EF1EE8zusg3Y869e56JFd,Nothing's New,0.421,0.394,11.0,-8.312,1.0,0.0277,0.863,4.74e-06,0.0984,0.399,96.192
Pop,7to68V64Cu6zk0UDo5tyw3,Confidence,0.59,0.562,11.0,-9.607,0.0,0.0505,0.0637,0.0,0.105,0.561,140.835
Pop,2CSRrnOEELmhpq8iaAi9cd,Blind,0.461,0.279,9.0,-11.776,0.0,0.0373,0.911,0.0,0.205,0.599,114.225
Pop,2769RhOZs0ezRncRW1vryp,Till Forever Falls Apart,0.509,0.498,2.0,-6.94,1.0,0.0315,0.413,0.0,0.0674,0.283,99.729
Pop,6ErCfbbI9BG4bK2djjKUvP,i wish you cheated,0.348,0.381,11.0,-7.688,1.0,0.0552,0.204,0.0,0.133,0.494,84.896
Pop,5sVopsPUBDHBpadiCQfHcB,Maybe,0.25,0.277,9.0,-9.696,1.0,0.0333,0.597,0.0,0.0786,0.317,75.38
Pop,5QDtGxC2khjwLEq1bXhdEj,Isn't It Obvious,0.632,0.376,4.0,-7.204,1.0,0.0284,0.51,0.0,0.129,0.129,106.869
Pop,3E4iFktZ9KH4dzmdrkuRBs,Like A Record,0.512,0.226,1.0,-10.021,1.0,0.0262,0.943,0.000115,0.104,0.367,82.962
Pop,7E1dQbOk1qcx9gEPUMBKsk,Maria,0.825,0.687,6.0,-6.794,0.0,0.0414,0.00997,1.32e-05,0.19,0.294,111.002
Pop,4tKGFmENO69tZR9ahgZu48,Murder On The Dancefloor,0.73,0.849,1.0,-5.281,0.0,0.0299,0.00234,2.6e-05,0.312,0.887,117.31
Pop,60TThBDrPpek5k520l0W0L,Black Sheep - Brie Larson Vocal Version,0.462,0.599,11.0,-5.735,0.0,0.0375,0.000278,0.000441,0.0909,0.173,123.938
Pop,0mgAY5KtzQbG8BOIo8Kag4,parachute,0.724,0.763,11.0,-4.941,0.0,0.0385,0.115,0.0,0.143,0.884,140.012
Pop,5AxhA8xrGrHFqUjIVbrDk0,Overnight,0.869,0.777,6.0,-4.493,0.0,0.121,0.0403,0.0,0.107,0.362,104.041
Pop,2dqCuDCcwHVZHWJnt8oT1L,TEA TIME,0.767,0.901,0.0,-2.301,1.0,0.0434,0.131,0.0,0.136,0.773,109.972
Pop,7DR532D64a7D1Fibb9xNU5,Baddie,0.899,0.562,5.0,-5.372999999999999,0.0,0.105,0.00904,0.0,0.0932,0.473,138.026
Pop,70gPWnzPshWr5umSD1yf6K,Fast Forward,0.637,0.591,1.0,-6.829,1.0,0.0617,0.0039299999999999,0.0,0.0918,0.371,147.167
Pop,4LShYaypRgtyXOeBKoPaO9,Fast Forward,0.5329999999999999,0.779,4.0,-6.001,0.0,0.0477,0.00264,3.15e-06,0.0973,0.469,102.971
Pop,2XinkOMdfwFrSCvZe2hveb,OMG,0.794,0.4529999999999999,5.0,-7.654,0.0,0.0368,0.35,0.0,0.0602,0.1939999999999999,110.01
Pop,4lxiXjwUndTaK5j93tKaQL,OMG,0.835,0.6990000000000001,3.0,-6.226,0.0,0.107,0.0158,0.0,0.254,0.674,149.917
Pop,6tfxoEy3dZwqRqAK6v3vMB,OMG,0.825,0.67,4.0,-5.8,0.0,0.0732,0.63,0.0,0.315,0.96,94.074
Pop,2GaGCeDsJESrZ8tMkQJ3FV,OMG,0.424,0.382,4.0,-7.938,1.0,0.0304,0.578,0.0,0.143,0.0631,106.866
Pop,4HufxybPGCXTMEcDDGUmNL,OMG,0.72,0.39,0.0,-8.318,0.0,0.0756,0.207,0.0,0.1119999999999999,0.215,149.966
Pop,2nhlwA7WJYlx8wYa5NM5fH,OMG,0.4479999999999999,0.627,10.0,-5.657,0.0,0.047,0.308,0.0,0.159,0.37,149.756
Pop,2FE7ZJMxbiqx0quBhdaQEq,OMG,0.912,0.619,1.0,-7.695,1.0,0.141,0.166,0.0,0.102,0.5660000000000001,132.997
Pop,503GlOz7IC1iGv47kOwTWv,I DO,0.364,0.493,9.0,-7.996,1.0,0.0506,0.485,0.0,0.252,0.546,100.975
Pop,5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,0.674,0.8809999999999999,9.0,-2.853,1.0,0.147,0.296,3.01e-06,0.0793,0.2339999999999999,98.994
Pop,1AcoISuZA2tq5uFOwRA7yu,You Don't Even Know Me,0.5660000000000001,0.903,4.0,-0.484,0.0,0.0385,0.00243,8.31e-05,0.0996,0.0406,150.07399999999998
Pop,5lIngjbkU9rWjqfgdVRlxH,I'll Be There,0.657,0.6990000000000001,1.0,-7.206,0.0,0.0852,0.461,0.000401,0.142,0.522,87.56
Pop,5kJAonjj2SnbBs6bknJ1KO,I'll Be There,0.912,0.507,0.0,-7.35,1.0,0.1159999999999999,0.0809,0.0,0.085,0.505,113.039
Pop,2aA8Al6wQmlj69QQLiYaMc,I'll Be There,0.88,0.78,7.0,-5.027,0.0,0.0669,0.29,1.99e-06,0.0839,0.4039999999999999,107.96
Pop,083Qf6hn6sFL6xiOHlZUyn,I'll Be There,0.623,0.851,7.0,-3.111,1.0,0.0409,0.0228,0.0,0.12,0.4,100.063
Pop,6FFPAZcajGJe4dQGRr7AAt,Sand,0.457,0.5479999999999999,2.0,-3.993,1.0,0.0289,0.0141,0.0,0.0966,0.355,135.909
Pop,6XnJVELe82JZswFyu8glbi,Killing Me,0.4429999999999999,0.918,7.0,-5.188,1.0,0.0522,0.0313,0.0,0.351,0.8390000000000001,172.205
Pop,162FXCgSw3a7x0zTs5ePlx,Siren,0.292,0.967,2.0,-3.419,1.0,0.0761,0.000251,0.0014,0.0506,0.191,179.158
Pop,4xb8JHIN56xixSl6vkSPjm,Siren,0.603,0.512,10.0,-6.687,0.0,0.0402,0.4539999999999999,0.00014,0.154,0.271,145.91
Pop,2EK48RuuE8HHMDzD2rEDqL,Siren,0.61,0.905,9.0,-3.686,0.0,0.0369,0.0142,0.0,0.0592,0.521,122.012
Pop,24qKV84ieGHkbRcbZkJ63M,Spinnin,0.713,0.7290000000000001,5.0,-3.588,1.0,0.0796,0.12,0.0,0.104,0.632,142.054
Pop,6GAjVetunMJ93IXuy19tle,The Man,0.427,0.7929999999999999,4.0,-6.396,1.0,0.0561,0.00717,0.00197,0.135,0.411,95.641
Pop,2U9qJIS5m1vNhM0r4xshgQ,The Man,0.613,0.605,4.0,-11.145,0.0,0.0992,0.00188,5.53e-05,0.13,0.0651,164.2
Pop,0QuuDvOB9fZ49pZ2cIdEdw,The Man,0.604,0.89,6.0,-6.113,0.0,0.0938,0.0798,2.04e-06,0.0816,0.537,106.026
Pop,3tWRd54e3lJHbIfk1DAkIV,The Man,0.6559999999999999,0.815,7.0,-2.892,1.0,0.0327,0.033,4.5e-06,0.104,0.6629999999999999,104.975
Pop,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.653,0.809,0.0,-4.057,1.0,0.0474,0.1939999999999999,0.0,0.165,0.55,92.213
Pop,7tPPX0ppZQSg2z8ER4AqR9,Perfect Strangers,0.581,0.6679999999999999,7.0,-6.505,1.0,0.0318,0.0911,0.0,0.1119999999999999,0.411,127.952
Pop,3nhmni2lW0t0eVBXEQAAyF,Perfect Strangers,0.73,0.861,1.0,-4.1,1.0,0.0451,0.39,0.0,0.213,0.7040000000000001,117.965
Pop,4oNDSKvJ3apzavi9jlcccT,Too Good At Goodbyes,0.797,0.47,7.0,-4.215,1.0,0.0383,0.472,0.0,0.138,0.4039999999999999,91.879
Pop,4fZRm3sCdRAInQ2nH134Ej,Too Good At Goodbyes,0.6459999999999999,0.495,5.0,-6.577000000000001,1.0,0.0256,0.107,0.0,0.1009999999999999,0.287,92.017
Pop,22NGk2oktlQtKoiHiEXt6r,Bad Liar,0.701,0.6920000000000001,1.0,-4.945,0.0,0.0636,0.0731,1.04e-05,0.175,0.374,94.971
Pop,2RSHsoi04658QL5xgQVov3,Bad Liar,0.3829999999999999,0.637,3.0,-6.992999999999999,1.0,0.0703,0.0722,0.0,0.368,0.0827,177.91299999999998
Pop,6XMcya3V6441dawDd09Y1W,In My Blood,0.4479999999999999,0.336,2.0,-9.255,0.0,0.0364,0.723,0.0,0.106,0.208,139.653
Pop,5bNIJ3NxPbBddT4DLngM1r,In My Blood,0.45,0.336,5.0,-6.92,1.0,0.0392,0.792,0.0,0.0979,0.384,136.164
Pop,676vkFaHwAJdoTr835Cj6R,In My Blood,0.625,0.407,4.0,-4.767,1.0,0.0309,0.679,0.0,0.209,0.243,129.65
Pop,5VkrB0NgwNezZkwpC2GArY,In My Blood,0.52,0.6990000000000001,5.0,-4.269,1.0,0.0516,0.3289999999999999,0.0,0.1169999999999999,0.271,139.819
Pop,601QhsmIWbkV7hJFVmy6ND,In My Blood,0.606,0.645,2.0,-3.174,1.0,0.0501,0.319,0.0,0.188,0.441,139.945
Pop,4DQJ4TxfTmrZ8n2hAJxPmn,In My Blood,0.642,0.294,3.0,-7.407999999999999,1.0,0.0334,0.8390000000000001,0.0,0.109,0.206,136.781
Pop,3wKoYkWC88wKrQ7w5yexUJ,In My Blood,0.569,0.6729999999999999,5.0,-6.285,1.0,0.0394,0.0137,4.11e-06,0.0914,0.594,139.976
Pop,6zGG4KdnH6HYXk7S9ivNiz,In My Blood,0.665,0.212,6.0,-8.917,1.0,0.0397,0.708,0.0,0.0784,0.326,139.804
Pop,5KKGnaKFmOJ7SjNqXDvLCi,In My Blood,0.562,0.5429999999999999,7.0,-7.403,1.0,0.0625,0.466,0.0,0.109,0.37,139.846
Pop,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,0.622,0.7120000000000001,5.0,-7.321000000000001,1.0,0.066,0.0573,0.0,0.13,0.487,140.025
Pop,7lltS7ONBe3pL9WH0q1FFP,Vogue,0.638,0.7090000000000001,0.0,-5.545,0.0,0.081,0.401,5.68e-05,0.109,0.205,71.986
Pop,5TDkp2fc8GkXnxZL4GrFnL,Where Are You Now,0.517,0.618,7.0,-10.951,0.0,0.035,0.171,0.0,0.36,0.626,159.905
Pop,4lWZDsHPSdsGcqQ99frgb5,Hypnotized,0.6990000000000001,0.768,0.0,-3.708,1.0,0.0421,0.313,0.0,0.2,0.422,113.979
Pop,6Wc5brex6YqHuuGA9QN8Ha,Hypnotized,0.7040000000000001,0.6579999999999999,5.0,-3.641,0.0,0.0316,0.0581,2.66e-06,0.345,0.397,132.02
Pop,0fGopmjPL6ZpCPiJYC6Jox,Hypnotized,0.868,0.457,7.0,-11.203,0.0,0.0613,0.0642,3.5e-05,0.106,0.5760000000000001,124.057
Pop,70E8xgEavw6UrRHj7BNp0H,Hypnotized,0.513,0.457,5.0,-9.796,0.0,0.0716,0.159,1.05e-05,0.0623,0.7090000000000001,101.952
Pop,4dLNpfVKYemN7mucxVUypl,Scared to Be Lonely,0.6459999999999999,0.55,11.0,-7.224,0.0,0.0315,0.351,0.0,0.185,0.5870000000000001,121.954
Pop,3u2xVADFNXoDQZURMjXvhF,Side Effects,0.518,0.537,5.0,-5.349,1.0,0.144,0.0519,0.0,0.286,0.382,96.894
Pop,7dF4sa5FYpI2XzWzS2tiyF,Side Effects,0.611,0.757,8.0,-5.382000000000001,0.0,0.138,0.161,0.0,0.1169999999999999,0.481,99.807
Pop,6YeifleGFcIto48EpF8AWH,The Show,0.7290000000000001,0.753,7.0,-5.112,1.0,0.118,0.0493,5.870000000000001e-05,0.266,0.284,100.001
Pop,6eVdSa13MsnpSYeGRDIdJx,The Show,0.68,0.501,6.0,-8.669,1.0,0.0839,0.527,0.0,0.104,0.2689999999999999,81.907
Pop,2TLDilmv1UmRTfyb7f2Hrx,One That Got Away,0.565,0.825,10.0,-4.245,1.0,0.0417,0.00303,0.0,0.0779,0.609,160.003
Pop,0JQuB5rXtzpb2d4nl62Grv,Looking At Me,0.316,0.723,9.0,-6.246,1.0,0.0818,0.728,0.0,0.0654,0.614,87.302
Pop,1v24tpkJebCylggpR5CE9Z,Talk to Me,0.68,0.847,7.0,-5.896,0.0,0.04,0.0141,4.39e-05,0.0782,0.365,125.023
Pop,6AozmdNcurkb4H6z2llHhQ,Talk to Me,0.64,0.626,7.0,-6.365,0.0,0.048,0.0262,0.0,0.109,0.35,98.097
Pop,7mLIL4OdNdwFcGNlTcWa0c,Talk to Me,0.626,0.3229999999999999,4.0,-9.607,1.0,0.0339,0.667,0.0,0.0605,0.2339999999999999,130.086
Pop,4rjV9NFV51DrGXC2jbK2EN,Talk to Me,0.722,0.684,9.0,-6.662000000000001,0.0,0.103,0.142,1.2e-06,0.0735,0.3979999999999999,110.018
Pop,70QXmJ7wOeJOAMDswhqiVy,Talk to Me,0.6890000000000001,0.6709999999999999,2.0,-7.002000000000001,1.0,0.0416,0.2019999999999999,0.0,0.373,0.965,74.99600000000001
Pop,5gvtExjZWlMv62e4aY3KeK,Garden,0.46,0.828,10.0,-4.005,0.0,0.148,0.00475,0.0,0.141,0.419,151.548
Pop,4rcBgGdnnplqvHgjKMk1gL,Garden,0.7290000000000001,0.5760000000000001,8.0,-5.7620000000000005,1.0,0.135,0.124,0.0,0.16,0.327,144.935
Pop,3mV4SpsS5ORnkSgjWo9sTV,Between The Lines,0.899,0.457,10.0,-9.508,1.0,0.148,0.104,0.000249,0.081,0.479,112.002
Pop,0KcJ54zr5hRbAlGdNTbM9p,End of an Era,0.366,0.958,8.0,-4.556,1.0,0.1169999999999999,0.00675,2.25e-05,0.0924,0.4039999999999999,165.00400000000002
Pop,2tanvkYElTbqn48K3uawne,Quarter Life Crisis,0.6659999999999999,0.66,11.0,-6.681,0.0,0.0249,0.3979999999999999,4.58e-06,0.12,0.565,108.019
Pop,6GIEK5rLqMZhIwr1LHdXOa,You Make It Feel Like Christmas (with Blake Shelton),0.635,0.87,2.0,-4.291,0.0,0.04,0.0156,0.0,0.118,0.912,93.0
Pop,0wDKteaNLe3xkaFtj6tH5h,My Only Wish (This Year),0.6679999999999999,0.843,0.0,-3.766,1.0,0.0268,0.1689999999999999,0.0,0.195,0.7020000000000001,147.083
Pop,1kCMRwtyaXZRWhe2scYcBL,One More Sleep,0.6409999999999999,0.794,11.0,-4.906000000000001,1.0,0.0369,0.497,0.0,0.3289999999999999,0.767,112.994
Pop,5HyfeYJAkUNvPUbkuyszkz,"You’re A Mean One, Mr. Grinch",0.672,0.455,9.0,-4.769,0.0,0.0368,0.611,0.0,0.12,0.685,106.452
Pop,6TXAjof8V0Gr4zFoY00zHR,"You’re A Mean One, Mr. Grinch",0.5670000000000001,0.695,9.0,-4.896,0.0,0.0559,0.134,0.0,0.177,0.424,107.934
Pop,1j1VhWHxHh44qx9nyu5azl,What Christmas Means To Me,0.437,0.6409999999999999,11.0,-6.017,0.0,0.0388,0.0399,0.0,0.22,0.794,86.25200000000001
Pop,71azyw4EJDlGru5Uw6DGzT,"White Christmas - Spotify Singles - Christmas, Recorded at Sound Stage Studios Nashville",0.5660000000000001,0.437,9.0,-10.13,1.0,0.0359,0.427,3.35e-06,0.373,0.513,67.053
Pop,4QMZUqcREVkCdm6NH8NyQD,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),0.625,0.473,2.0,-5.242000000000001,1.0,0.0536,0.897,0.0,0.363,0.807,142.99
Pop,7uoFMmxln0GPXQ0AcCBXRq,Snowman,0.716,0.512,1.0,-6.257000000000001,1.0,0.0331,0.483,0.0,0.0928,0.326,104.957
Pop,1jc5ttAAqSlzN6XnInuUXm,Merry Christmas Everyone,0.758,0.711,9.0,-10.483,1.0,0.0268,0.158,0.0,0.0825,0.961,101.806
Pop,2PtKui5SZQf4KtAGiEJh7B,Here Comes Santa Claus (Right Down Santa Claus Lane),0.8420000000000001,0.4479999999999999,1.0,-8.616,1.0,0.0336,0.8029999999999999,0.0,0.175,0.977,96.63
Pop,1xWH8zYtDeS9mW1JJG23VZ,R.E.M,0.831,0.485,10.0,-6.6770000000000005,0.0,0.15,0.375,1.47e-05,0.118,0.622,80.02199999999999
Pop,6DWBiMjPVwg4L4TWWd7xJv,Coffee,0.657,0.522,9.0,-6.577999999999999,1.0,0.034,0.295,4.9000000000000005e-06,0.249,0.4039999999999999,125.692
Pop,3aD8cLO0ZZTLoHwF4pTu8d,Like I'm Gonna Lose You (feat. John Legend),0.574,0.528,0.0,-7.224,1.0,0.035,0.429,0.0,0.247,0.4639999999999999,71.997
Pop,2tO7mI2ICRriIUcjlbg5Ss,Winter Song,0.708,0.7929999999999999,2.0,-4.152,0.0,0.0299,0.439,0.0,0.107,0.7979999999999999,98.003
Pop,1Q1xGw4k0MlWKlheTEHnSE,Come Over,0.655,0.841,9.0,-6.715,0.0,0.06,0.176,9.38e-06,0.0648,0.7240000000000001,103.957
Pop,4tQbCPy0AQoVjsjJNbGeR3,Come Over,0.603,0.6559999999999999,5.0,-6.289,1.0,0.0528,0.00806,0.0,0.211,0.721,82.96
Pop,07DNBbRrPpiZCx0MMtBVst,A Million Dreams,0.462,0.128,8.0,-10.503,1.0,0.0364,0.775,0.0,0.109,0.196,124.791
Pop,1VoJr32XjQDkKz6gJruGUK,A Million Dreams,0.407,0.389,3.0,-8.676,1.0,0.0332,0.937,0.0,0.124,0.322,71.692
Pop,0JVZAEqNjtaqyiMvtIvTzc,A Million Dreams,0.5429999999999999,0.39,5.0,-5.127000000000001,1.0,0.0372,0.8290000000000001,1.17e-06,0.121,0.163,135.983
Pop,17yaz2x3loSdXPjsEs1u2O,A Million Dreams,0.4029999999999999,0.363,7.0,-8.206,1.0,0.0303,0.848,1.13e-06,0.119,0.198,147.74
Pop,5wzgzeIyTY9R8rqhoIjUMe,A Million Dreams,0.325,0.349,5.0,-6.505,1.0,0.0426,0.8109999999999999,0.0,0.0887,0.4379999999999999,76.185
Pop,0oagwWkGlBoACUuKvTmqZV,A Million Dreams,0.312,0.499,7.0,-6.282,1.0,0.0397,0.272,0.0,0.0901,0.191,148.173
Pop,1awkwonSEImxtyfnMYfXKv,Days Like This,0.657,0.6759999999999999,10.0,-8.734,0.0,0.18,0.0676,0.0,0.0698,0.807,159.951
Pop,6NDp91Cw2kS9r6TyJtQahz,Greatest Gift,0.779,0.583,0.0,-6.251,1.0,0.045,0.226,0.0,0.171,0.369,125.007
Pop,6NNxdGoR0j4OftTHhi3e1j,So What,0.7,0.93,8.0,-3.949,0.0,0.0897,0.00303,0.0,0.211,0.446,109.955
Pop,4gwTIb4P9qqmscz1BPeyy7,So What,0.7170000000000001,0.698,6.0,-5.606,0.0,0.0391,0.00238,0.0,0.0596,0.701,109.006
Pop,1whURJCsVREYKGZ1HhguBl,So What,0.718,0.5489999999999999,4.0,-7.381,0.0,0.0639,0.182,1.05e-05,0.208,0.492,107.981
Pop,4mYnPduWPaF65erngPscm8,So What,0.4629999999999999,0.611,1.0,-6.872999999999999,1.0,0.0509,0.0845,0.0,0.0618,0.481,148.332
Pop,6fT5Y8JnootUxeS4zt1dgj,So What,0.688,0.6409999999999999,10.0,-11.948,0.0,0.122,0.0409,0.0,0.262,0.7070000000000001,86.98200000000001
